,0
2004-04-06,1.0202428
2004-04-07,1.0196843
2004-04-08,1.0194827
2004-04-09,1.0184164
2004-04-10,1.019214
2004-04-11,1.0190375
2004-04-12,1.0171329
2004-04-13,1.0184604
2004-04-14,1.0172545
2004-04-15,1.0176151
2004-04-16,1.0166895
2004-04-17,1.0181218
2004-04-18,1.0174757
2004-04-19,1.0175151
2004-04-20,1.0177042
2004-04-21,1.0165073
2004-04-22,1.0172423
2004-04-23,1.0168109
2004-04-24,1.0168673
2004-04-25,1.0181143
2004-04-26,1.0185683
2004-04-27,1.0178506
2004-04-28,1.0187324
2004-04-29,1.0183841
2004-04-30,1.0184609
2004-05-01,1.0185257
2004-05-02,1.0181354
2004-05-03,1.0186566
2004-05-04,1.0184389
2004-05-05,1.0184058
2004-05-06,1.0185003
2004-05-07,1.0191013
2004-05-08,1.0186687
2004-05-09,1.0177401
2004-05-10,1.0178901
2004-05-11,1.0187776
2004-05-12,1.0189275
2004-05-13,1.0185319
2004-05-14,1.0184914
2004-05-15,1.0186502
2004-05-16,1.018153
2004-05-17,1.0184315
2004-05-18,1.0178005
2004-05-19,1.0180042
2004-05-20,1.0180786
2004-05-21,1.0183663
2004-05-22,1.0181499
2004-05-23,1.0185602
2004-05-24,1.0183588
2004-05-25,1.0172411
2004-05-26,1.0185113
2004-05-27,1.0189489
2004-05-28,1.0221453
2004-05-29,1.019869
2004-05-30,1.018073
2004-05-31,1.020029
2004-06-01,1.019915
2004-06-02,1.019338
2004-06-03,1.0210865
2004-06-04,1.0188415
2004-06-05,1.0197548
2004-06-06,1.0191752
2004-06-07,1.019257
2004-06-08,1.0174879
2004-06-09,1.0186392
2004-06-10,1.0567199
2004-06-11,1.0426017
2004-06-12,1.0423495
2004-06-13,1.0337981
2004-06-14,1.039589
2004-06-15,1.0232704
2004-06-16,1.0322155
2004-06-17,1.0325297
2004-06-18,1.0293367
2004-06-19,1.0311826
2004-06-20,1.031474
2004-06-21,1.0306661
2004-06-22,1.0287567
2004-06-23,1.0302974
2004-06-24,1.0301536
2004-06-25,1.0297353
2004-06-26,1.0293014
2004-06-27,1.0376765
2004-06-28,1.0271807
2004-06-29,1.0415145
2004-06-30,1.0353955
2004-07-01,1.0335779
2004-07-02,1.0368029
2004-07-03,1.0374002
2004-07-04,1.0359243
2004-07-05,1.0359634
2004-07-06,1.028851
2004-07-07,1.033595
2004-07-08,1.0297635
2004-07-09,1.0307382
2004-07-10,1.0199951
2004-07-11,1.0268321
2004-07-12,1.0270274
2004-07-13,1.0246172
2004-07-14,1.0239232
2004-07-15,1.0247818
2004-07-16,1.0244393
2004-07-17,1.0231291
2004-07-18,1.0241128
2004-07-19,1.0239785
2004-07-20,1.0237395
2004-07-21,0.970388
2004-07-22,1.005243
2004-07-23,0.99973327
2004-07-24,0.98991436
2004-07-25,0.9983195
2004-07-26,1.0087279
2004-07-27,0.99898505
2004-07-28,1.0128027
2004-07-29,1.0153396
2004-07-30,1.0146906
2004-07-31,1.0200098
2004-08-01,1.0166844
2004-08-02,1.0306846
2004-08-03,1.022436
2004-08-04,1.0331489
2004-08-05,1.0287476
2004-08-06,1.0297368
2004-08-07,1.0255226
2004-08-08,1.0280029
2004-08-09,1.0301932
2004-08-10,1.0279094
2004-08-11,1.0315404
2004-08-12,1.029885
2004-08-13,1.0305648
