date,Cd,Cw,M
1/24/2007,269.3899841,262.0444031,235.1162109
1/25/2007,269.127655,261.8759766,234.3934937
1/26/2007,269.4957275,262.1781921,234.8917694
1/27/2007,269.4983521,262.0096436,234.8004913
1/28/2007,269.9704285,262.5534668,236.4789429
1/29/2007,270.2561035,262.8453369,235.4902954
1/30/2007,269.9082947,262.4694824,235.5899048
1/31/2007,270.571228,262.9545593,237.0672913
2/1/2007,270.2452087,262.7564697,236.0491486
2/2/2007,271.8886719,264.4626465,240.23909
2/3/2007,270.9017029,263.3912354,237.7851715
2/4/2007,271.8539124,264.4700928,236.603363
2/5/2007,271.6460571,264.3809814,238.2092133
2/6/2007,271.4672241,264.08078,237.5419464
2/7/2007,272.149292,264.9429626,236.0661163
2/8/2007,271.7541809,264.4682617,237.2724152
2/9/2007,271.0576782,263.8880005,237.8126221
2/10/2007,271.653717,264.433075,237.0503693
2/11/2007,270.8013916,263.5048218,237.896347
2/12/2007,270.475708,262.93396,237.586441
2/13/2007,270.4826965,262.8729553,236.8607788
2/14/2007,270.2674561,262.4004517,237.1108856
2/15/2007,270.4085999,262.7357788,237.1860352
2/16/2007,270.2896729,262.4197998,238.5769348
2/17/2007,270.3218994,262.5186768,237.6246338
2/18/2007,269.9750366,262.0760498,236.7294006
2/19/2007,270.1955261,262.3381653,237.6436615
2/20/2007,270.8731079,262.5532227,236.5069275
2/21/2007,270.0734253,262.1343384,236.9600067
2/22/2007,270.3806763,262.3418884,236.897644
2/23/2007,270.1893005,261.9848633,235.6686401
2/24/2007,270.2144775,262.1536865,236.5087738
2/25/2007,269.6461182,261.8551025,233.8962708
2/26/2007,270.0166321,261.9978943,235.3579102
2/27/2007,269.7167969,261.7666626,237.4557343
2/28/2007,269.8148804,261.7049255,235.5699615
3/1/2007,270.387085,262.2848511,235.6633911
3/2/2007,270.1596985,261.7966003,236.3472748
3/3/2007,270.120575,261.9288025,235.8602142
3/4/2007,270.8268433,262.437561,236.9902344
3/5/2007,270.3690491,262.0543213,236.3992462
3/6/2007,270.6340942,262.3026733,235.977417
3/7/2007,270.6100159,262.2648621,236.4556274
3/8/2007,270.5382996,262.0479736,234.7080688
3/9/2007,269.8831177,261.6913757,235.7136993
3/10/2007,270.343811,262.0014343,236.0118408
3/11/2007,270.7487793,262.2752075,234.5184021
3/12/2007,270.3252258,261.9893494,235.4146271
3/13/2007,270.4694519,262.0789795,235.5587158
3/14/2007,270.5144958,262.114502,235.1639252
3/15/2007,271.0072937,262.8907166,238.1418152
3/16/2007,271.4902954,263.2435608,236.2881622
3/17/2007,271.4155273,263.1947021,239.4709625
3/18/2007,271.6657715,263.6472473,239.9802246
3/19/2007,271.5238647,263.3618164,238.5797882
3/20/2007,272.5562744,264.5759277,239.9427338
3/21/2007,271.9153137,263.8616638,239.5009155
3/22/2007,273.1988525,265.2573547,242.3133545
3/23/2007,272.5567932,264.5649719,240.5856781
3/24/2007,273.6702271,265.8709717,242.2574921
3/25/2007,274.2214661,266.3408203,241.7188568
3/26/2007,273.4828186,265.5922546,241.260498
3/27/2007,274.8761292,267.1035156,241.2942047
3/28/2007,274.1934814,266.3455505,241.4245148
3/29/2007,275.2256165,267.4828491,242.0197906
3/30/2007,274.7650452,266.9773254,241.5795135
3/31/2007,275.4260254,267.4864197,242.6509552
4/1/2007,275.6366577,267.5591736,242.0834198
4/2/2007,276.2769165,268.2032471,242.0484772
4/3/2007,276.3573914,268.3022156,243.7757111
4/4/2007,276.090332,268.0215759,242.6358643
4/5/2007,277.0986328,269.3317871,241.947525
4/6/2007,276.5154724,268.5518494,242.7863617
4/7/2007,276.151123,268.2488098,240.049942
4/8/2007,276.5884094,268.7108154,241.5946045
4/9/2007,276.2362671,268.4753723,240.1002197
4/10/2007,276.7589417,269.2787476,240.5815887
4/11/2007,276.5278625,268.8216248,242.5591125
4/12/2007,276.8807678,268.848938,240.5652466
4/13/2007,276.7225342,268.9830933,241.2353058
4/14/2007,277.0302734,269.3384094,240.7649231
4/15/2007,276.8778381,269.0567932,240.8551483
4/16/2007,277.002655,269.3520813,243.1688538
4/17/2007,276.8901978,269.1943359,241.5963135
4/18/2007,277.1276855,269.3883057,241.7775726
4/19/2007,276.8151245,269.1211548,243.0806885
4/20/2007,276.9443359,269.2345886,242.151535
4/21/2007,276.8067932,268.9785156,244.7699585
4/22/2007,276.8554382,269.1114197,243.3340607
4/23/2007,276.9566345,269.2461548,243.7788849
4/24/2007,276.8729553,269.11203,243.9609528
4/25/2007,276.4762573,268.8999023,244.5559692
4/26/2007,276.3864746,268.5620117,244.098587
4/27/2007,276.5785828,268.8580017,245.0888672
4/28/2007,276.6303101,268.7449951,244.3458557
4/29/2007,276.5317993,268.7216797,244.5111084
4/30/2007,276.9501648,269.2636719,242.2714539
5/1/2007,276.7041016,268.9101257,243.7094727
5/2/2007,277.0314941,269.3188782,246.90802
5/3/2007,277.18396,269.3831787,244.2963104
5/4/2007,277.8399048,270.3580322,248.6109619
5/5/2007,278.7188416,270.8900146,251.0038147
5/6/2007,277.9142151,270.2104187,247.9703827
5/7/2007,278.6407166,270.864624,248.2687836
5/8/2007,278.4245911,270.6550293,249.0809937
5/9/2007,278.8248901,271.1850281,249.5050507
5/10/2007,278.6300659,270.9015808,248.9516144
5/11/2007,278.7449036,270.7504272,245.9369202
5/12/2007,278.749939,270.7642517,248.1311798
5/13/2007,278.708313,270.8054199,248.4399261
5/14/2007,278.1958008,270.0800171,246.4420166
5/15/2007,278.5513611,270.5498962,247.6710358
5/16/2007,277.8338623,270.1938171,247.903244
5/17/2007,278.1936951,270.2745667,247.3387604
5/18/2007,277.869751,269.7570801,248.9182587
5/19/2007,279.5143433,272.2138672,248.053421
5/20/2007,277.9194641,272.1538696,253.5851135
5/21/2007,278.9658813,272.2586975,252.4041901
5/22/2007,278.7998962,272.2088318,251.34758
5/23/2007,279.2313232,272.8278809,252.094223
5/24/2007,278.9990234,272.4317932,251.9486694
5/25/2007,279.2750854,272.9246216,255.0176239
5/26/2007,279.1684875,272.7280884,253.0201874
5/27/2007,280.4706421,274.2461243,253.5866241
5/28/2007,280.2185669,274.387207,253.8748169
5/29/2007,279.9525757,273.7871399,252.7879028
5/30/2007,280.8604431,274.3825989,253.704834
5/31/2007,280.3438721,274.1856384,253.4558563
6/1/2007,280.8942261,274.5363464,254.7646484
6/2/2007,280.6995239,274.3681946,253.9751129
6/3/2007,279.9718933,273.5300598,251.1813965
6/4/2007,280.056427,273.298645,253.3070526
6/5/2007,279.9394531,273.189209,253.8233948
6/6/2007,279.9969482,273.1944885,253.8654785
6/7/2007,279.9975891,273.2274475,253.6652985
6/8/2007,279.7810059,272.8677673,250.25354
6/9/2007,279.9251709,273.0965576,252.5947723
6/10/2007,280.3609314,273.6254272,251.9334106
6/11/2007,280.0223694,273.1965942,251.5939178
6/12/2007,279.8671265,273.3746338,252.5480347
6/13/2007,278.3301086,273.2516479,252.0251312
6/14/2007,279.4065247,273.274292,253.8592834
6/15/2007,277.2384338,270.7326355,253.0731201
6/16/2007,278.3250427,272.4195251,252.9858398
6/17/2007,278.5749817,271.7991333,255.1845551
6/18/2007,278.0461426,271.6504211,253.7478485
6/19/2007,278.4390259,271.6297607,252.4720764
6/20/2007,277.9125366,270.1048279,253.8014984
6/21/2007,278.5369263,271.2862549,254.6078491
6/22/2007,278.364624,270.4352112,253.3528442
6/23/2007,278.2713623,270.6087646,253.9207306
6/24/2007,278.8907166,271.27005,253.5578461
6/25/2007,278.5089111,270.7713318,253.6104736
6/26/2007,278.3302612,270.6350403,252.974762
6/27/2007,278.5766296,270.8921204,253.3810272
6/28/2007,278.8164368,271.0270996,253.936554
6/29/2007,278.8233032,270.8735657,253.4307861
6/30/2007,278.7388,270.9309082,254.2270813
7/1/2007,278.6621399,270.3578796,254.2886047
7/2/2007,278.7414246,270.7207947,253.9821625
7/3/2007,278.6105957,270.2949219,256.0369568
7/4/2007,278.6713867,270.4578552,254.7692413
7/5/2007,270.4258423,270.7858887,256.6270752
7/6/2007,274.671936,266.5746765,255.8110962
7/7/2007,275.0947876,268.8421021,256.0893555
7/8/2007,273.8206482,267.9781799,255.9918823
7/9/2007,274.5291443,267.7983093,255.9641113
7/10/2007,272.3636475,267.9521484,256.3113403
7/11/2007,273.5711365,267.9095459,256.0891113
7/12/2007,274.4934998,269.0825195,257.0236206
7/13/2007,273.4761047,268.3147278,256.4747009
7/14/2007,273.5726929,268.479187,256.9368591
7/15/2007,274.9630737,268.9941101,256.8117371
7/16/2007,274.0039673,268.5960388,257.6333008
7/17/2007,270.3349304,267.9348145,256.2654724
7/18/2007,273.1006775,268.5083313,256.9035339
7/19/2007,268.4324036,266.4298096,253.7255859
7/20/2007,270.6226807,267.6242981,255.6315308
7/21/2007,271.8114319,268.3530884,256.8826599
7/22/2007,272.019104,267.8143005,255.4132538
7/23/2007,273.5282898,268.7754517,255.829361
7/24/2007,271.7097168,268.808197,256.4013062
7/25/2007,272.4190369,268.4659729,255.8813019
7/26/2007,274.0067749,269.0473938,255.3854828
7/27/2007,272.711853,268.7738342,255.8893585
7/28/2007,274.9768982,269.2868042,254.3240356
7/29/2007,273.8985291,269.0360107,255.1996307
7/30/2007,275.6218262,269.6516724,255.9082642
7/31/2007,275.9093018,271.2386169,255.1439819
8/1/2007,275.143219,269.9754333,255.2354736
8/2/2007,275.7635803,267.4989319,258.1269226
8/3/2007,275.6053467,269.5710144,256.1687927
8/4/2007,275.7805176,266.0013428,257.8203125
8/5/2007,275.7164612,267.6904297,257.3720093
8/6/2007,277.3030701,268.0082092,257.0402832
8/7/2007,277.3600159,267.6849976,257.4108582
8/8/2007,277.4848633,268.230896,257.4157715
8/9/2007,277.1369934,266.9060364,256.3142395
8/10/2007,277.3272705,267.6072998,257.0469666
8/11/2007,277.9597778,267.5110474,257.1217346
8/12/2007,277.4746704,267.3414612,256.8276367
8/13/2007,275.6854248,263.6524658,256.6540833
8/14/2007,277.0399475,266.168335,256.8677979
8/15/2007,277.2700195,265.4255676,251.8623657
8/16/2007,276.5863342,265.0415649,255.128067
8/17/2007,276.9654236,265.5451355,257.7245483
8/18/2007,277.7529297,266.8630981,255.301239
8/19/2007,277.1015625,265.8165894,256.0512695
8/20/2007,278.5274963,267.9512024,255.4567566
8/21/2007,277.7939758,266.8769531,255.6030884
8/22/2007,276.8932495,265.1737061,254.6977692
8/23/2007,278.4986877,267.1829529,255.2525482
8/24/2007,277.6114807,266.4559021,254.6733551
8/25/2007,276.6758423,263.5031433,254.7209167
8/26/2007,277.5953369,265.7139893,254.8822784
8/27/2007,277.1456604,264.2157593,255.4991455
8/28/2007,277.1389465,264.4776306,255.0341187
8/29/2007,277.1399536,262.4793396,258.7913818
8/30/2007,277.14151,263.7242432,256.4415588
8/31/2007,277.6950989,261.8377991,257.0367737
9/1/2007,276.5891418,259.675354,257.4232178
9/2/2007,277.1419373,261.7457886,255.3553772
9/3/2007,276.6890259,259.0697327,257.0213318
9/4/2007,276.8067017,260.1636047,256.5999756
9/5/2007,277.5519104,261.2672729,255.261673
9/6/2007,277.0158691,260.1668701,256.294342
9/7/2007,277.7711182,261.4419556,255.1439972
9/8/2007,277.9047241,261.1740112,255.5666656
9/9/2007,278.2554321,261.7207031,255.3537445
9/10/2007,278.5528259,261.6216736,253.2635956
9/11/2007,278.2376709,261.5054626,254.7280121
9/12/2007,278.0364685,261.0669556,254.7263336
9/13/2007,278.2756653,261.3980408,254.2393188
9/14/2007,279.2849426,262.2101135,254.8259125
9/15/2007,278.5323486,261.5583496,254.5971832
9/16/2007,279.9857483,263.2166138,256.3831177
9/17/2007,278.7957458,264.3612671,255.2687378
9/18/2007,279.1046143,263.0454102,254.1397552
9/19/2007,279.7015381,264.6358032,252.4403992
9/20/2007,279.2006531,264.0141602,253.9496307
9/21/2007,280.3267212,264.8713379,249.3274536
9/22/2007,279.742981,264.5071106,251.9058228
9/23/2007,280.5300903,265.9831543,251.6632385
9/24/2007,279.9599609,266.2653809,250.9654999
9/25/2007,280.5407715,266.4338989,250.9511414
9/26/2007,281.2526855,267.3630981,249.8374634
9/27/2007,280.5844727,266.6874695,250.5847015
9/28/2007,281.3719788,267.6636353,248.8158264
9/29/2007,281.0697021,267.2380676,249.7460175
9/30/2007,281.9290161,268.2147827,250.8191376
10/1/2007,281.4568787,267.7055054,249.7936554
10/2/2007,282.1838989,268.7720947,248.7297058
10/3/2007,282.60495,268.6506042,249.780838
10/4/2007,282.0819092,268.3760681,249.0710449
10/5/2007,281.4026794,267.1972046,248.1853943
10/6/2007,282.0298767,268.0746155,249.0124054
10/7/2007,282.1861267,268.839447,247.1872101
10/8/2007,281.8728943,268.0371094,248.1283417
10/9/2007,281.3171997,268.5028076,245.1444855
10/10/2007,282.1765442,269.1698608,246.8200073
10/11/2007,282.3466492,269.3649292,247.9057007
10/12/2007,280.5551147,269.8319092,247.6750488
10/13/2007,281.6927795,269.4555664,247.4669189
10/14/2007,281.5586243,270.1306152,245.536911
10/15/2007,281.2688293,269.8060303,246.8929596
10/16/2007,281.5975647,270.1780396,246.2691956
10/17/2007,281.4750061,270.0382385,246.2330322
10/18/2007,281.5553589,270.6030884,246.5688019
10/19/2007,281.9194946,271.2448425,246.3570099
10/20/2007,281.6499634,270.6287537,246.3471985
10/21/2007,281.7236938,270.6116638,248.2482605
10/22/2007,281.7643738,270.8283997,246.9841766
10/23/2007,281.9720154,272.1221924,247.747406
10/24/2007,281.8200378,271.1874084,247.6599579
10/25/2007,281.8540955,271.8344727,247.2353821
10/26/2007,281.3540344,271.3035278,247.5475616
10/27/2007,280.9245605,270.9113464,246.788208
10/28/2007,281.6631775,272.1448364,246.7752991
10/29/2007,281.3139343,271.4532166,247.0370331
10/30/2007,281.2829285,272.1523438,246.1126251
10/31/2007,281.4200134,271.9167786,246.6416473
11/1/2007,281.7467041,272.5380859,250.5578308
11/2/2007,281.4832153,272.2023926,247.7707062
11/3/2007,280.2674866,271.9793091,248.2475281
11/4/2007,280.5418701,271.8799438,248.8586884
11/5/2007,280.7641907,272.0205383,247.0042419
11/6/2007,278.728363,270.66745,244.4526215
11/7/2007,280.0114746,271.5226746,246.7718506
11/8/2007,277.6184998,268.5301819,244.8796692
11/9/2007,278.7861328,270.2401123,245.368042
11/10/2007,276.8765259,268.3832397,240.5123901
11/11/2007,276.3778076,267.5108643,243.5867157
11/12/2007,276.9451294,268.2710571,242.7417908
11/13/2007,276.6323547,268.1837769,243.8777313
11/14/2007,276.6517639,267.9885559,243.4020844
11/15/2007,275.4223022,267.0283203,238.9853973
11/16/2007,276.2354736,267.733551,242.0883942
11/17/2007,275.3323975,267.2000732,240.7664795
11/18/2007,275.6633911,267.3206482,240.6134186
11/19/2007,275.3078003,267.0860596,242.227066
11/20/2007,274.8508911,266.3192139,241.2023163
11/21/2007,275.2740173,266.9086609,240.5106964
11/22/2007,273.7631836,266.0559998,240.8750153
11/23/2007,274.629364,266.4279785,240.8626709
11/24/2007,273.3666382,265.6831665,237.0821075
11/25/2007,273.9197388,266.0557251,239.6065826
11/26/2007,273.786438,265.7692261,239.0878296
11/27/2007,273.6909485,265.8360291,238.5921631
11/28/2007,273.7990417,265.8869934,239.09552
11/29/2007,273.7588196,265.830719,238.9251709
11/30/2007,273.7496033,265.8512268,238.8709564
12/1/2007,274.0118713,266.2097473,241.1579132
12/2/2007,273.8400879,265.9638977,239.6513519
12/3/2007,273.2178955,265.8987427,240.9100647
12/4/2007,273.6899414,266.0241394,240.5731201
12/5/2007,273.5826416,265.9622803,240.3781738
12/6/2007,271.4726257,263.9587708,240.6204376
12/7/2007,272.9150696,265.3150635,239.8629303
12/8/2007,271.355072,264.2315063,238.3953857
12/9/2007,271.9142761,264.50177,239.6262665
12/10/2007,271.2061157,264.282074,234.9736481
12/11/2007,271.4918213,264.3384705,237.6651001
12/12/2007,271.8980408,264.8305664,239.1787567
12/13/2007,271.243988,264.3252869,237.2725067
12/14/2007,271.2134705,264.6860962,237.7790985
12/15/2007,270.4038696,263.6929932,236.4275818
12/16/2007,270.9537659,264.2347717,237.159729
12/17/2007,270.6252441,263.9109802,235.0016022
12/18/2007,270.6609802,263.9462585,236.1963043
12/19/2007,270.2999878,263.7480164,237.1643982
12/20/2007,270.5287476,263.8684082,236.1207733
12/21/2007,270.5299072,264.0881653,235.0253754
12/22/2007,270.3496704,263.4986572,236.1035156
12/23/2007,270.4694519,263.8183899,236.7574158
12/24/2007,270.1872559,263.6287842,235.6090851
12/25/2007,270.3354492,263.6485901,236.1566772
12/26/2007,269.7205505,262.9714355,233.6582947
12/27/2007,270.0810852,263.4162598,235.1413574
12/28/2007,269.5517578,262.5890503,235.841568
12/29/2007,269.0958557,262.3141785,234.8804169
12/30/2007,269.0096436,262.4073486,233.9308319
12/31/2007,268.7167969,261.772644,234.3382111
1/1/2008,268.9407654,262.1647339,234.3831635
1/2/2008,268.1542969,261.0861816,232.9380493
1/3/2008,268.6039734,261.67453,233.8864746
1/4/2008,267.849762,260.9663696,232.4894257
1/5/2008,268.2026672,261.2423706,233.10466
1/6/2008,267.8966064,261.1183167,232.0426483
1/7/2008,267.2597656,260.4942627,232.545578
1/8/2008,267.7863464,260.9516602,230.2957153
1/9/2008,266.6656799,259.87854,231.335968
1/10/2008,267.2372742,260.4414978,231.3924103
1/11/2008,267.0473328,260.0029297,228.6935272
1/12/2008,266.983429,260.107666,230.4739838
1/13/2008,267.552002,260.6655273,231.0424805
1/14/2008,267.600708,260.894043,230.0699921
1/15/2008,268.0715332,261.4193115,230.4966125
1/16/2008,268.3785706,261.4197083,230.8772888
1/17/2008,268.0169373,261.2443542,230.4812775
1/18/2008,268.1342773,261.3783569,229.4762878
1/19/2008,268.1766052,261.3474731,230.2782745
1/20/2008,267.5844727,260.7050476,228.7664642
1/21/2008,267.9651184,261.1436462,229.507019
1/22/2008,267.894043,261.0765381,229.2204437
1/23/2008,267.3183899,260.3088074,229.1646576
1/24/2008,267.7258301,260.8430176,230.0405273
1/25/2008,267.5945435,260.7296143,228.5489197
1/26/2008,267.5462341,260.6271667,229.2513885
1/27/2008,267.5716553,261.0824585,228.9002075
1/28/2008,267.5708008,260.8130798,228.9001617
1/29/2008,267.972168,261.0906677,229.4704437
1/30/2008,267.6661377,260.8890381,229.090271
1/31/2008,267.9047852,260.9456787,229.6252136
2/1/2008,267.7757568,261.0638428,229.1689758
2/2/2008,267.7822266,260.9661865,229.2948151
2/3/2008,268.1381836,261.1939087,229.2497406
2/4/2008,267.8987122,261.074646,229.237854
2/5/2008,268.412262,261.7211914,229.2506104
2/6/2008,268.1496887,261.3299255,229.2460785
2/7/2008,268.5351563,261.8789368,232.1286316
2/8/2008,268.6417847,262.1725159,230.2084503
2/9/2008,268.4421997,261.7937927,230.0107727
2/10/2008,269.5397949,262.8538208,234.0769653
2/11/2008,268.8746033,262.2733765,231.4320679
2/12/2008,270.1566467,264.2677307,232.9849396
2/13/2008,269.5236816,263.1316223,232.8313141
2/14/2008,270.176239,264.6881714,229.239563
2/15/2008,270.166626,264.6793823,231.685257
2/16/2008,270.291626,264.8048096,231.6290283
2/17/2008,270.3961182,264.8130798,231.4859619
2/18/2008,270.28479,264.7657471,231.6000824
2/19/2008,270.6181335,264.8634033,231.7662659
2/20/2008,270.4330139,264.8140869,231.6174316
2/21/2008,270.6914673,265.0933228,232.6434326
2/22/2008,270.5808716,264.9236145,232.0090332
2/23/2008,270.428833,264.7902527,234.7024689
2/24/2008,270.2252808,264.5618286,233.1183014
2/25/2008,270.4116516,264.7585754,233.8724365
2/26/2008,270.7314453,264.9626465,233.228302
2/27/2008,270.4561462,264.7610168,233.4063263
2/28/2008,271.0422974,265.2755432,234.1017761
2/29/2008,270.7433167,264.9997253,233.5788116
3/1/2008,270.8779297,265.2315674,233.711731
3/2/2008,270.7384033,265.0092163,233.7974396
3/3/2008,270.8374023,264.9301147,234.704483
3/4/2008,271.1309204,265.3327332,233.7384033
3/5/2008,270.9022522,265.0906982,234.0801239
3/6/2008,271.2576599,265.2358704,235.2432556
3/7/2008,271.0969543,265.2197571,234.3539276
3/8/2008,271.0692139,265.2215576,235.3118286
3/9/2008,271.1412659,265.2257385,234.9696655
3/10/2008,271.3918457,265.4217529,236.3238525
3/11/2008,271.5055542,265.4872437,235.5351105
3/12/2008,271.3462219,265.3782349,236.1621552
3/13/2008,271.480896,265.8043213,234.5802765
3/14/2008,271.4442444,265.5566101,235.4258423
3/15/2008,272.5778503,266.5022888,239.8720703
3/16/2008,271.8343506,265.9544373,236.6260529
3/17/2008,272.3766174,266.5158081,234.0584869
3/18/2008,272.1196899,266.2156372,236.8521881
3/19/2008,271.9726563,266.1614685,235.9341888
3/20/2008,272.1997375,266.2032471,235.153717
3/21/2008,272.0973816,266.1934509,235.9800262
3/22/2008,272.5499268,266.3595581,234.9294739
3/23/2008,272.2823486,266.2521057,235.3544159
3/24/2008,272.8274231,266.7987671,239.4584808
3/25/2008,272.5532227,266.4701538,236.5807953
3/26/2008,274.3132324,268.3677673,238.8934174
3/27/2008,274.5484619,268.3791809,238.3108978
3/28/2008,273.8049622,267.7390137,237.4387817
3/29/2008,274.6066589,268.3914795,239.0257568
3/30/2008,274.3200378,268.1698914,238.2584839
3/31/2008,275.092926,269.045105,237.895752
4/1/2008,274.6732178,268.5354919,238.3933258
4/2/2008,275.1715393,268.9151306,235.7868805
4/3/2008,275.3369141,268.9964294,237.3586426
4/4/2008,275.1329041,268.8717651,237.2696991
4/5/2008,274.8653564,268.5083313,236.5113068
4/6/2008,275.1117249,268.7921448,237.0465546
4/7/2008,274.352478,268.2580566,237.639389
4/8/2008,274.7765198,268.5195007,237.0657501
4/9/2008,274.2301636,267.9249268,234.8004303
4/10/2008,274.453064,268.2341614,236.5018463
4/11/2008,274.6099243,268.1496582,233.9045105
4/12/2008,273.7732849,267.514679,235.068924
4/13/2008,274.2787781,267.966156,238.1063232
4/14/2008,274.2179871,267.8501282,235.91745
4/15/2008,274.0899963,267.7769775,236.364212
4/16/2008,274.4291992,268.4058228,235.0744934
4/17/2008,274.2457275,268.0109558,235.7854004
4/18/2008,274.9837036,268.733429,238.036026
4/19/2008,275.5221558,269.3475342,236.298645
4/20/2008,275.8978882,269.6004639,240.9325104
4/21/2008,276.358429,269.9078369,241.1042786
4/22/2008,275.9261475,269.6186218,239.4451447
4/23/2008,276.7056274,270.4217529,239.7204895
4/24/2008,276.3300476,269.9827576,240.0899658
4/25/2008,276.7729492,270.6683044,241.1739044
4/26/2008,276.6028748,270.3576355,240.328125
4/27/2008,276.7364807,270.6546631,241.635498
4/28/2008,276.1855774,270.2451477,241.0458374
4/29/2008,276.5083008,270.4191589,243.1698608
4/30/2008,276.4250793,270.4172363,243.5953064
5/1/2008,276.3729553,270.3605042,242.6036835
5/2/2008,278.0015564,271.2692261,243.6072083
5/3/2008,276.933197,270.682312,243.2687225
5/4/2008,277.7469482,271.7080078,246.072403
5/5/2008,277.7754211,271.2698975,244.3161011
5/6/2008,278.7388916,272.6400452,246.671814
5/7/2008,279.0003052,272.6819763,245.9200745
5/8/2008,278.5048523,272.1972961,245.6359863
5/9/2008,278.7109985,272.6023254,249.611969
5/10/2008,278.7387085,272.493866,247.056015
5/11/2008,278.4761353,272.2658691,247.04599
5/12/2008,278.6419373,272.45401,247.9046631
5/13/2008,279.4367065,273.4709473,248.0041656
5/14/2008,279.3086853,274.3977051,247.6516113
5/15/2008,279.1291199,273.4408875,250.282608
5/16/2008,279.9511108,274.4523926,249.4295959
5/17/2008,279.4629822,274.0970154,249.1212616
5/18/2008,279.3208008,274.2225952,250.2383728
5/19/2008,279.5782776,274.2573547,249.5963898
5/20/2008,280.6505127,275.1467285,249.1940002
5/21/2008,278.6648865,276.0966797,249.6762695
5/22/2008,280.1359253,276.2501831,248.8541718
5/23/2008,279.1728516,275.2858887,249.8135986
5/24/2008,279.3245544,275.877594,249.4480133
5/25/2008,278.7533264,274.8534241,245.5339355
5/26/2008,279.0835876,275.3389587,248.2651825
5/27/2008,278.7128906,274.7099915,246.8842773
5/28/2008,278.8499451,274.9674377,246.8944702
5/29/2008,279.1291199,274.746582,246.4284821
5/30/2008,278.5505066,274.3059998,246.735733
5/31/2008,278.8431702,274.6733398,246.9996643
6/1/2008,273.5457153,270.036499,250.3509674
6/2/2008,276.9797974,273.0052795,248.0287933
6/3/2008,276.0871582,272.8212891,250.5223694
6/4/2008,275.5375671,271.9543457,249.6340332
6/5/2008,276.3636169,272.6127319,247.0787964
6/6/2008,277.0046082,273.0220947,249.0784149
6/7/2008,277.2089233,272.8297729,249.3753052
6/8/2008,277.2542725,272.6686401,248.9456329
6/9/2008,277.1559143,272.8401794,249.1331177
6/10/2008,277.1272888,272.3171387,247.0910034
6/11/2008,277.1791687,272.6086426,248.3899078
6/12/2008,275.6956177,266.7739868,248.5335083
6/13/2008,276.6673584,270.5665894,248.0048065
6/14/2008,274.1330261,269.7322998,247.9395599
6/15/2008,275.6065063,269.5307007,248.1593018
6/16/2008,275.4689636,269.9432068,249.4284058
6/17/2008,274.2896118,266.9540405,249.0243225
6/18/2008,275.1216736,268.8092957,248.8706818
6/19/2008,276.250061,269.3841248,252.7583618
6/20/2008,275.2204285,268.3824768,250.2177887
6/21/2008,270.6705322,260.0889893,248.7391968
6/22/2008,274.005249,264.6864014,250.5717773
6/23/2008,274.9940491,265.5544434,252.5896912
6/24/2008,275.3249512,265.6449585,252.9026489
6/25/2008,274.7747498,265.2952576,252.0213623
6/26/2008,276.2284546,266.9911499,252.3359222
6/27/2008,275.4427185,265.9771118,252.4199829
6/28/2008,276.6239624,268.2883606,250.9468231
6/29/2008,276.0983582,267.0855408,251.9009247
6/30/2008,275.4512634,267.3552856,252.1344299
7/1/2008,273.1408997,262.6622925,251.6607208
7/2/2008,274.8968506,265.7010193,252.4315186
7/3/2008,274.8272705,266.5071411,251.7791748
7/4/2008,274.2883301,264.9568176,251.9571381
7/5/2008,275.8431091,267.2612305,251.4969635
7/6/2008,274.9862366,266.2417297,251.7444305
7/7/2008,276.796936,268.019928,251.8871307
7/8/2008,275.1265869,268.4157104,251.7095184
7/9/2008,276.1474609,267.7468262,251.902771
7/10/2008,277.3952332,269.1956177,253.0423431
7/11/2008,276.223114,268.4527283,252.2182159
7/12/2008,277.7964478,269.8862915,252.1933289
7/13/2008,277.1382751,269.1781921,252.4846191
7/14/2008,277.2819519,269.4818115,251.2265472
7/15/2008,277.4055481,269.5154114,251.9681549
7/16/2008,278.6539612,270.4163513,251.0273285
7/17/2008,278.7978516,270.8183899,251.4073486
7/18/2008,278.2857971,270.2500305,253.038208
7/19/2008,279.5018921,271.0636902,252.1607208
7/20/2008,278.8618469,270.7106934,252.2020874
7/21/2008,275.1898804,265.6411133,252.8777466
7/22/2008,277.8512268,269.1385193,252.4135132
7/23/2008,277.7207336,267.2025757,254.3983459
7/24/2008,276.9629517,265.953064,253.2298584
7/25/2008,278.3762207,268.0435181,255.6179352
7/26/2008,278.5674744,268.0922852,258.2990417
7/27/2008,277.9688721,267.3629456,255.7156219
7/28/2008,279.3656616,268.782196,256.4531555
7/29/2008,278.6340027,268.0791321,256.8226013
7/30/2008,277.7696228,266.483551,256.2078247
7/31/2008,278.5897522,267.7816162,256.4945374
8/1/2008,278.4058533,268.2385864,253.9512329
8/2/2008,278.9938049,268.3509216,255.5512085
8/3/2008,278.6631165,268.1236877,256.2067261
8/4/2008,276.1131897,269.0132751,254.9922943
8/5/2008,277.9233704,268.4959717,255.5834198
8/6/2008,278.6549072,270.5057373,256.5581055
8/7/2008,277.5638123,269.3383484,255.7112579
8/8/2008,278.4205322,268.6625366,255.008194
8/9/2008,279.5448303,270.6091614,255.7591705
8/10/2008,280.1072998,271.1350098,255.5496521
