,0
2019-04-06,998292
2019-04-07,996108
2019-04-08,995467
2019-04-09,996502
2019-04-10,995242
2019-04-11,996148
2019-04-12,994579
2019-04-13,995424
2019-04-14,994286
2019-04-15,995416
2019-04-16,995008
2019-04-17,994330
2019-04-18,996555
2019-04-19,996647
2019-04-20,997606
2019-04-21,994983
2019-04-22,996239
2019-04-23,0
2019-04-24,996147
2019-04-25,997157
2019-04-26,996649
2019-04-27,995663
2019-04-28,996109
2019-04-29,996333
2019-04-30,994774
2019-05-01,996219
2019-05-02,996421
2019-05-03,996391
2019-05-04,997182
2019-05-05,997861
2019-05-06,997525
2019-05-07,995791
2019-05-08,998138
2019-05-09,997016
2019-05-10,997379
2019-05-11,997997
2019-05-12,997955
2019-05-13,998198
2019-05-14,997342
2019-05-15,997894
2019-05-16,995435
2019-05-17,996345
2019-05-18,995990
2019-05-19,996683
2019-05-20,997242
2019-05-21,996327
2019-05-22,995591
2019-05-23,993146
2019-05-24,995200
2019-05-25,994330
2019-05-26,995924
2019-05-27,997760
2019-05-28,998623
2019-05-29,998489
2019-05-30,995325
2019-05-31,996604
2019-06-01,995451
2019-06-02,997214
2019-06-03,998141
2019-06-04,997153
2019-06-05,998283
2019-06-06,999151
2019-06-07,999932
2019-06-08,996599
2019-06-09,997244
2019-06-10,990024
2019-06-11,985874
2019-06-12,986851
2019-06-13,985041
2019-06-14,992422
2019-06-15,995677
2019-06-16,996161
2019-06-17,996136
2019-06-18,986299
2019-06-19,987683
2019-06-20,987036
2019-06-21,986214
2019-06-22,996121
2019-06-23,996135
2019-06-24,994054
2019-06-25,996379
2019-06-26,995219
2019-06-27,995401
2019-06-28,993295
2019-06-29,992471
2019-06-30,993161
2019-07-01,995009
2019-07-02,997083
2019-07-03,995081
2019-07-04,994036
2019-07-05,984357
2019-07-06,983397
2019-07-07,979916
2019-07-08,978886
2019-07-09,983971
2019-07-10,982643
2019-07-11,984662
2019-07-12,981946
2019-07-13,980540
2019-07-14,979551
2019-07-15,981381
2019-07-16,985220
2019-07-17,986058
2019-07-18,990626
2019-07-19,992007
2019-07-20,992292
2019-07-21,992068
2019-07-22,991522
2019-07-23,992134
2019-07-24,995781
2019-07-25,995348
2019-07-26,994596
2019-07-27,993452
2019-07-28,991700
2019-07-29,991333
2019-07-30,989408
2019-07-31,989080
2019-08-01,990443
2019-08-02,988473
2019-08-03,994360
2019-08-04,993517
2019-08-05,992666
2019-08-06,992018
2019-08-07,991882
2019-08-08,991845
2019-08-09,991254
2019-08-10,991406
2019-08-11,996417
2019-08-12,996739
2019-08-13,997438
2019-08-14,997951
2019-08-15,994407
2019-08-16,991997
2019-08-17,993304
2019-08-18,988612
2019-08-19,992191
2019-08-20,993731
2019-08-21,994827
2019-08-22,994178
2019-08-23,992234
2019-08-24,995679
2019-08-25,994136
2019-08-26,995531
2019-08-27,986227
2019-08-28,985213
2019-08-29,992738
2019-08-30,992321
2019-08-31,993000
2019-09-01,993889
2019-09-02,996080
2019-09-03,995445
2019-09-04,997887
2019-09-05,997724
2019-09-06,976000
2019-09-07,975003
2019-09-08,972646
2019-09-09,0
2019-09-10,990005
2019-09-11,989613
2019-09-12,898044
2019-09-13,899156
2019-09-14,906976
2019-09-15,905896
2019-09-16,990060
2019-09-17,989994
2019-09-18,988631
2019-09-19,988078
2019-09-20,991600
2019-09-21,993380
2019-09-22,993111
2019-09-23,994399
2019-09-24,995149
2019-09-25,994572
2019-09-26,994989
2019-09-27,995333
2019-09-28,993394
2019-09-29,994975
2019-09-30,995001
2019-10-01,994747
2019-10-02,961914
2019-10-03,964191
2019-10-04,964404
2019-10-05,959629
2019-10-06,995080
2019-10-07,995126
2019-10-08,991989
2019-10-09,993375
2019-10-10,992844
2019-10-11,994209
2019-10-12,995917
2019-10-13,997956
2019-10-14,991983
2019-10-15,993623
2019-10-16,991550
2019-10-17,990477
2019-10-18,992978
2019-10-19,992433
2019-10-20,993753
2019-10-21,994150
2019-10-22,996064
2019-10-23,994791
2019-10-24,996060
2019-10-25,995091
2019-10-26,993609
2019-10-27,993852
2019-10-28,994207
2019-10-29,995436
2019-10-30,996322
2019-10-31,996521
2019-11-01,995139
2019-11-02,994126
2019-11-03,983774
2019-11-04,994244
2019-11-05,991093
2019-11-06,991538
2019-11-07,997651
2019-11-08,997552
2019-11-09,998218
2019-11-10,998057
2019-11-11,997293
2019-11-12,996279
2019-11-13,996797
2019-11-14,996719
2019-11-15,995935
2019-11-16,999240
2019-11-17,1000000
2019-11-18,1000349
2019-11-19,1001119
2019-11-20,1000000
2019-11-21,998426
2019-11-22,996471
2019-11-23,997446
2019-11-24,0
2019-11-25,995499
2019-11-26,999154
2019-11-27,997253
2019-11-28,997800
2019-11-29,998069
2019-11-30,998031
2019-12-01,996048
2019-12-02,997163
2019-12-03,996327
2019-12-04,996034
2019-12-05,994054
2019-12-06,995539
2019-12-07,996303
2019-12-08,996874
2019-12-09,0
2019-12-10,997142
2019-12-11,996031
2019-12-12,994357
2019-12-13,994708
2019-12-14,994547
2019-12-15,995110
2019-12-16,996867
2019-12-17,996334
2019-12-18,996816
2019-12-19,995752
2019-12-20,996718
2019-12-21,998214
2019-12-22,997739
2019-12-23,999081
2019-12-24,996691
2019-12-25,997313
2019-12-26,996440
2019-12-27,995364
2019-12-28,995819
2019-12-29,994867
2019-12-30,995104
2019-12-31,997055
2020-01-01,998665
2020-01-02,995560
2020-01-03,0
2020-01-04,996862
2020-01-05,996642
2020-01-06,997426
2020-01-07,996995
2020-01-08,0
2020-01-09,996612
2020-01-10,997930
2020-01-11,996024
2020-01-12,993074
2020-01-13,996834
2020-01-14,995625
2020-01-15,998753
2020-01-16,998732
2020-01-17,998591
2020-01-18,996180
2020-01-19,997433
2020-01-20,997368
2020-01-21,997449
2020-01-22,996915
2020-01-23,996363
2020-01-24,996785
2020-01-25,994525
2020-01-26,996615
2020-01-27,995319
2020-01-28,994589
2020-01-29,996604
2020-01-30,994557
2020-01-31,996117
2020-02-01,996905
2020-02-02,998188
2020-02-03,995680
2020-02-04,0
2020-02-05,995257
2020-02-06,994696
2020-02-07,997344
2020-02-08,997025
2020-02-09,999503
2020-02-10,989870
2020-02-11,990851
2020-02-12,988643
2020-02-13,987932
2020-02-14,994843
2020-02-15,994669
2020-02-16,993473
2020-02-17,992663
2020-02-18,992910
2020-02-19,991988
2020-02-20,995177
2020-02-21,995495
2020-02-22,996808
2020-02-23,997159
2020-02-24,995840
2020-02-25,996557
2020-02-26,995530
2020-02-27,997085
2020-02-28,996218
2020-02-29,993980
2020-03-01,995372
2020-03-02,994629
2020-03-03,996065
2020-03-04,997026
2020-03-05,994010
2020-03-06,993280
2020-03-07,0
2020-03-08,993517
2020-03-09,993804
2020-03-10,744800
2020-03-11,-1374401
2020-03-12,-1372556
2020-03-13,-1412810
2020-03-14,-1377164
2020-03-15,996480
2020-03-16,997445
2020-03-17,996153
2020-03-18,994482
2020-03-19,996089
2020-03-20,995151
